"ERR127302","ERR127303","ERR127304","ERR127305","ERR127306","ERR127307","ERR127308","ERR127309"
"442916",0,0,0,0,0,0,0,0
"442918",0,0,0,0,0,0,0,0
"442919",0,0,0,0,0,0,0,0
"442920",3,1,2,4,7,3,2,1
"443",0,0,0,0,0,0,0,0
"4430",2728,3637,2985,2338,2086,2595,2461,2411
"4435",4,4,6,1,7,7,4,8
"4436",1762,2282,2290,1742,1486,1775,1500,1626
"4437",396,539,364,248,345,380,360,355
"4438",2,2,0,3,2,3,0,3
"4439",0,0,0,0,0,0,0,0
"444",36083,43651,13189,11193,26571,31012,29371,27339
"4440",2,0,0,0,0,2,0,0
"444882",1,4,9,5,1,7,1,2
"445",22373,16574,16606,20010,22970,22686,23738,19729
"445328",314,283,357,239,233,260,240,191
"445329",72,65,71,90,72,80,88,57
"445347",200,243,446,380,236,245,317,214
"445372",0,0,0,0,0,0,0,0
"445571",260,301,414,390,294,350,371,270
"445577",136,90,307,414,250,272,292,255
"445582",123,64,101,122,147,140,142,124
"445815",0,2,0,0,0,0,0,2
"4477",0,0,0,2,0,0,0,0
"4478",13496,15467,18536,16671,14595,17040,16299,14831
"4481",0,0,0,0,0,0,0,0
"4482",0,0,0,0,0,0,0,0
"4485",177,132,153,142,230,191,263,191
"4486",2734,2293,2754,3144,5058,5573,5759,4792
"4487",272,185,356,424,360,329,383,365
"4488",0,0,0,0,0,0,0,0
"448831",0,0,0,0,0,0,0,0
"448834",0,0,0,0,0,0,0,0
"448835",0,0,0,0,0,0,0,0
"4489",0,0,0,0,0,0,0,0
"4490",0,0,0,0,0,0,0,0
"4493",0,0,0,0,0,0,0,0
"4494",0,8,0,2,4,2,1,2
"449493",0,0,0,0,0,0,0,0
"4495",0,0,0,0,0,0,0,0
"449520",0,0,0,2,3,3,2,2
"4496",0,0,0,0,0,0,0,0
"4498",0,0,0,0,0,0,0,0
"4499",0,0,0,0,0,0,0,0
"4500",0,0,0,0,0,0,0,0
"4501",179,211,95,55,38,50,56,36
"4502",379,419,330,233,640,602,712,573
"4504",0,0,0,0,0,0,0,0
"4507",1597,1872,1548,1322,1228,1569,1426,1551
"4515",58,61,102,94,57,78,59,56
"4520",1386,1520,1679,1577,775,784,810,742
"4521",500,497,826,938,659,713,692,654
"4522",3869,4351,5402,5113,4878,6032,5577,4991
"4524",570,458,959,1052,1093,1234,1277,1041
"4528",854,1065,999,776,598,729,609,608
"4534",302,370,374,325,198,345,248,263
"4542",17,10,26,17,27,42,46,27
"4543",0,0,0,0,4,0,0,2
"4544",0,0,0,0,0,0,0,0
"4547",10,6,0,4,0,4,4,8
"4548",1589,1888,1750,1393,2013,2218,2380,2002
"4552",1382,1767,1219,915,1356,1737,1594,1462
"4580",1953,1720,2110,2263,2384,2390,2460,2119
"4582",440,428,527,553,1508,1405,1571,1310
"4583",2,0,4,0,0,6,2,0
"4585",47,50,68,82,297,299,355,325
"4588",25,22,34,15,31,29,21,17
"4589",0,0,0,0,0,0,0,0
"4591",958,1277,1693,1190,1056,1378,1230,1218
"4593",0,0,0,0,0,0,0,0
"4594",1213,1356,1682,1574,1116,1381,1210,1171
"4595",437,433,733,803,1072,1160,1215,967
"4597",2416,1735,3035,3550,3960,4041,4292,3505
"4598",473,346,620,613,723,810,766,758
"4599",2,0,0,0,0,0,0,2
"460",0,0,0,0,0,0,0,0
"4600",0,2,0,0,0,0,0,0
"4601",685,784,340,294,644,741,722,614
"4602",132,181,260,158,42,67,60,48
"4603",410,511,852,653,335,454,366,389
"4604",0,0,0,0,0,0,0,0
"4605",6697,6149,10262,10665,6680,6993,7327,6375
"4606",2,0,0,2,4,0,4,2
"4607",0,0,0,2,0,6,4,4
"4608",0,0,0,0,1,0,2,0
"4609",11800,10127,17653,20048,9315,9285,9780,8708
"4610",172,187,260,235,122,128,146,126
"4613",0,0,0,0,0,0,0,0
"4615",22,19,7,26,30,16,14,19
"4616",487,441,394,377,560,621,606,487
"4617",0,0,0,0,0,0,0,0
"4618",0,0,0,0,0,0,0,0
"4619",0,0,0,0,0,0,0,0
"462",10,11,2,6,0,0,0,0
"4620",0,0,0,0,0,0,0,0
"4621",12,15,8,6,13,13,10,16
"4622",0,0,0,0,0,0,0,0
"4624",0,0,0,0,0,0,0,0
"4625",0,0,0,0,0,0,0,0
"4626",0,0,0,0,0,0,0,0
"4627",52310,46018,41533,44040,46381,47799,49448,42016
"4628",6120,6711,6215,5793,3957,4246,4113,3837
"4629",29,18,36,27,18,45,37,46
"463",3955,4139,5803,5436,4996,5492,5661,4776
"4632",0,0,0,0,0,0,0,0
"4633",0,0,0,0,0,0,0,0
"4634",4,2,0,0,0,4,2,0
"4635",0,0,2,0,0,0,0,0
"4636",83,76,101,124,141,164,213,150
"4637",9758,10991,14520,13553,12502,13534,13580,11790
"4638",252,281,285,357,630,594,704,621
"4640",406,393,183,159,291,282,358,273
"4641",15419,13770,20986,22881,16055,16726,17431,15080
"4642",0,0,0,2,0,0,0,0
"4643",8323,9267,9453,8350,9053,10075,10045,9160
"4644",2408,2838,2130,1837,2855,3372,3223,3042
"4645",362,389,574,537,466,547,525,535
"4646",970,1213,837,692,828,992,945,790
"4647",545,421,349,300,1263,1208,1402,1159
"4648",2,6,3,6,31,13,11,28
"4649",437,479,524,406,647,762,667,691
"4650",3604,3035,2834,3233,5047,4973,5444,4683
"4651",19040,18667,18736,19329,17797,19221,19207,16881
"4653",0,0,0,0,0,0,2,0
"4654",0,0,0,0,0,0,0,0
"4656",0,0,0,0,0,0,0,0
"4659",3101,3777,3047,2541,2500,2829,2852,2731
"466",956,1068,1255,1125,999,1276,1118,1095
"4660",650,751,1277,940,543,631,689,602
"4661",0,0,0,0,0,0,0,0
"4664",506,648,1184,889,489,666,565,590
"4665",780,655,772,843,859,830,819,726
"4666",4327,5242,5589,4535,3795,4750,4344,4279
"4668",2194,2341,2714,2834,1382,1619,1575,1436
"4669",3412,2577,2400,2846,6908,6924,7337,6422
"467",833,840,1311,1119,469,545,483,529
"4670",9197,9339,10684,10876,10255,11495,11631,10341
"4671",171,178,180,165,104,150,131,113
"4673",2823,3572,5031,2884,2030,2336,2315,2093
"4674",0,0,0,0,0,0,0,0
"4675",0,0,0,0,0,0,0,0
"4676",2893,2896,3986,3293,2302,2741,2812,2531
"4677",7218,8309,8329,7085,4422,5204,4610,4455
"4678",2031,2174,2861,2340,1945,2118,1997,1934
"468",9539,9265,8705,7585,5560,5829,5911,5281
"4680",0,0,0,0,0,0,0,0
"4681",3,2,7,1,0,3,7,12
"4682",574,606,591,626,586,599,622,557
"4683",1069,1372,865,641,694,904,786,721
"4684",0,0,0,0,2,0,2,0
"4685",221,347,202,146,126,105,114,126
"4686",2339,2953,3158,2889,2338,2903,2652,2665
"4688",0,2,2,2,2,5,6,4
"4689",0,0,0,0,0,0,0,0
"4690",1042,1277,1124,966,820,1080,922,906
"4691",17769,18875,20533,19068,12888,15090,14394,14239
"4692",0,0,0,0,0,0,0,0
"4693",0,0,0,0,0,0,0,0
"4694",2007,2189,2394,2027,1789,1709,1879,1639
"4695",1243,1208,1655,1386,1420,1461,1525,1316
"4696",270,195,377,290,1070,902,1099,1096
"4697",944,1037,899,535,673,611,723,505
"4698",210,242,168,89,71,79,69,88
"47",22384,21629,28551,32251,31226,33242,33741,29208
"4700",2523,2449,3205,2760,2051,2340,2222,2003
"4701",1319,1045,1497,1864,1863,1871,2053,1770
"4702",838,930,1078,1070,1144,1176,1184,1255
"4703",12,11,7,4,9,4,15,6
"4704",4434,5044,6047,5983,5086,5713,5675,4933
"4705",2134,2310,3520,3629,2495,2904,2709,2485
"4706",1410,1529,670,481,818,970,955,770
"4707",441,457,552,588,358,406,400,402
"4708",825,964,1066,999,687,768,769,682
"4709",573,748,675,499,375,469,469,405
"471",1828,2171,2422,2233,3410,4246,3790,3591
"4710",1515,1592,1446,1180,1301,1476,1400,1728
"4711",468,595,688,398,371,482,463,386
"4712",1043,1133,1271,1030,1202,1141,1186,989
"4713",1424,850,1512,2080,2326,2319,2652,2333
"4714",204,232,245,169,188,199,205,205
"4715",8440,9133,6982,5790,5879,6677,6453,5780
"4716",4126,3849,4392,4653,4724,4715,4808,4531
"4717",577,513,575,479,490,475,495,461
"4718",497,709,467,215,248,327,342,247
"4719",3336,4374,2567,1959,3637,4744,4276,4189
"472",1366,1745,1791,1117,980,1274,1111,1146
"4720",6765,7217,7894,8081,8255,9410,8590,8164
"4722",1917,2361,2596,2525,2067,2280,2130,2106
"4723",3021,2306,4019,5006,5118,5189,5598,4582
"4724",429,527,481,282,268,381,312,343
"4725",2629,2492,3631,4324,3527,4083,3994,3730
"4726",3880,3648,5048,4688,4336,4421,5004,4187
"4728",2579,1958,3277,3624,4682,4586,4750,4253
"4729",110,187,143,61,72,66,75,61
"473",4582,4288,6846,6732,4599,4641,4701,4029
"4731",694,685,1023,814,756,877,779,703
"4733",1035,1185,1602,1432,1653,1774,1756,1577
"4734",1341,1757,644,535,887,1217,1052,1056
"4735",4169,5242,6619,5233,5669,7294,6424,6281
"4736",4288,4725,5124,4218,4321,4478,4692,4076
"4738",2069,2341,2700,2824,2284,2518,2394,2294
"4739",2474,2494,3752,4187,2923,3235,3204,2936
"474",0,0,0,0,0,0,0,0
"4741",0,0,0,0,0,0,0,0
"474170",219,203,329,224,262,233,272,200
"474338",195,255,257,149,166,186,156,192
"474343",268,268,329,290,290,301,330,279
"474344",0,0,0,0,0,0,0,0
"474354",0,0,0,0,0,0,0,0
"474382",3,4,2,2,2,0,4,2
"4744",708,804,584,608,224,257,277,230
"4745",0,0,0,0,0,0,0,0
"4747",0,0,0,2,0,0,0,0
"475",855,817,1320,1330,1175,1222,1180,1128
"4750",172,231,251,163,346,351,352,362
"4751",1159,1450,2125,1768,858,991,978,918
"4752",143,177,97,85,89,93,104,103
"4753",0,0,0,0,0,0,0,0
"4756",52,38,12,9,16,20,20,12
"4758",3619,3614,2142,2096,4660,4794,5107,4188
"4759",0,0,0,0,2,4,0,0
"476",83269,90836,65049,65185,74623,83881,81246,72792
"4760",0,0,0,0,0,0,0,0
"4761",0,0,0,0,2,0,0,0
"4762",0,0,0,0,0,0,0,0
"4763",2805,3702,6035,4920,6570,7610,7028,6928
"477",2,0,0,2,0,0,0,0
"4771",2193,2104,3918,3682,2229,2471,2541,2120
"4772",174,116,200,222,196,162,212,186
"4773",10,6,73,60,47,90,85,72
"4774",1496,1857,3876,3297,1477,1594,1544,1340
"4775",2207,2710,2591,2243,1699,2293,2064,2143
"4776",50,34,53,64,319,324,344,248
"4778",51,40,81,76,267,339,265,280
"4779",18033,17909,12966,13151,15301,16346,16153,14304
"478",48,60,16,14,26,20,26,28
"4780",2360,3107,3060,2816,1516,1964,1649,1676
"4781",1918,2270,2657,2108,1868,2086,1980,1906
"4782",6227,5209,10089,11275,4247,4031,4315,3799
"4783",688,868,540,470,394,460,416,384
"4784",549,474,728,812,430,401,466,386
"479",0,0,0,0,0,0,0,0
"4790",1769,1851,3441,3521,1504,1646,1584,1579
"4791",4159,3595,9112,10694,4681,4799,4928,4169
"4792",1421,1620,1911,1785,1794,1961,2046,1793
"4793",799,584,992,1116,844,832,898,770
"4794",195,134,585,575,373,341,382,381
"4795",329,283,447,438,644,749,712,634
"4796",2529,1754,3005,3516,3070,2929,3122,2630
"4798",2520,2613,3467,3769,2484,2702,2753,2257
"4799",2218,2627,3287,3209,2636,3127,3026,2770
"48",2053,2410,3322,3071,2271,2645,2468,2358
"480",0,0,0,0,0,0,3,0
"4800",1714,1857,1750,1710,1372,1635,1397,1265
"4801",251,309,1026,943,313,423,330,326
"4802",1782,1702,2978,3195,1844,1783,1889,1669
"4803",0,0,0,0,0,0,0,0
"4804",2,12,10,8,20,6,8,24
"4807",14,14,9,2,4,24,23,22
"4808",0,0,0,0,0,0,0,0
"4809",6578,7213,10342,10089,5525,6184,6043,5472
"481",14769,18949,8173,6350,10099,12344,11154,11261
"4810",2152,2367,2094,1811,1802,1939,1830,1842
"4811",0,0,0,0,0,0,2,2
"4814",3547,3312,4236,4964,4413,4673,4609,3973
"4815",527,555,552,662,827,883,975,903
"4817",809,886,990,992,1471,1642,1595,1359
"4818",0,2,2,0,6,2,2,2
"482",54,64,50,24,36,36,22,24
"4820",1861,2338,2172,1405,1200,1576,1387,1427
"4821",0,0,0,0,0,0,0,0
"4824",0,0,0,0,0,0,0,0
"4825",0,0,0,0,0,0,0,0
"4826",73,53,50,72,91,65,92,43
"4828",0,4,1,0,2,3,4,5
"4829",6,8,0,0,0,3,0,0
"483",22503,27682,13600,12973,8821,11091,10220,10300
"4830",2059,2268,2450,2423,1668,2074,1861,1799
"4831",67,22,54,52,110,99,156,115
"4832",1106,761,1169,1313,2606,2308,2544,2276
"4833",5965,5313,7134,7889,6711,6900,7009,6213
"4835",1791,1832,2187,2026,2531,2629,2609,2347
"4836",5367,5479,6545,6408,5313,5648,5635,5117
"4837",1252,1251,1311,1142,1706,1830,1854,1604
"4838",2,0,0,0,2,2,0,4
"4839",5863,5699,6933,6782,4546,4900,4867,4173
"4841",10692,12782,15213,13312,11333,12931,12479,11502
"4842",0,0,0,0,0,0,0,0
"4843",0,0,0,2,0,1,0,0
"4846",0,7,18,17,40,8,28,23
"4848",1357,1645,1605,1378,1118,1361,1295,1203
"4849",3022,2679,3632,4046,3688,3910,3850,3327
"4850",592,807,643,560,397,458,390,426
"4851",7333,5508,6035,8145,8650,8144,8749,7389
"4852",0,0,2,0,0,0,0,0
"4853",80839,86232,84005,89860,66217,70300,72324,61324
"4854",14,0,20,8,12,6,6,8
"4855",6,3,4,7,5,18,9,8
"4856",782,801,433,456,1258,1335,1354,1128
"4857",0,0,0,0,0,0,0,0
"4858",0,0,0,0,0,0,2,0
"486",0,0,0,0,0,0,0,0
"4860",3879,4447,5088,5027,3460,3983,3607,3338
"4861",3,4,14,29,124,119,193,84
"4862",482,429,441,452,407,423,439,383
"4863",527,751,1029,715,493,620,554,555
"4864",7594,8082,5287,5718,6226,7271,7224,6516
"4867",38,66,38,16,36,50,46,40
"4868",4,4,2,0,2,0,0,2
"4869",6083,7351,7135,4495,3987,4547,4547,3708
"487",282,257,323,345,380,372,377,307
"4878",8,10,5,1,7,3,1,3
"4879",0,0,0,0,0,0,0,0
"488",52380,56651,36727,35342,34373,38396,37610,34046
"4880",0,0,0,0,0,0,0,0
"4881",6826,6182,6303,7532,12077,12654,12701,11141
"4882",89,113,157,175,84,69,129,94
"4883",8182,8989,4884,4357,5968,6923,6751,6372
"4884",91561,85671,50907,55988,106057,113965,113773,102935
"4885",0,0,0,0,0,0,0,0
"4886",2,4,0,0,0,2,2,2
"4887",0,0,0,0,0,0,0,0
"4888",4,2,4,2,4,0,4,2
"4889",0,4,0,0,0,0,0,0
"489",2405,1895,1894,2430,1414,1492,1697,1371
"4891",6015,7095,3969,3638,7187,8860,7957,7815
"4892",0,0,0,0,0,0,0,0
"4893",1689,2247,3249,2211,1803,2444,2113,2328
"4897",2,0,0,0,0,0,0,0
"4898",4604,5403,4776,3995,4088,4917,4717,4596
"4899",798,832,1279,1251,786,749,859,730
"49",0,3,2,0,0,0,5,2
"490",8653,11711,5503,4217,5237,7135,6042,6366
"4900",192,112,263,342,240,314,307,260
"4901",2,2,7,11,13,6,15,12
"4902",42,28,36,26,32,50,67,58
"4904",6006,5656,9406,9124,5662,5657,5599,4991
"4905",2244,2816,3295,3071,1747,2200,2032,2111
"4907",401,494,352,331,350,416,364,345
"4908",0,0,0,0,0,0,0,0
"4909",10,12,2,2,38,36,46,36
"491",0,0,2,0,0,2,4,0
"4913",775,579,1119,1367,1076,1041,1126,987
"4914",4,1,0,6,17,10,15,8
"4915",0,0,0,0,0,0,0,0
"4916",0,0,2,0,0,2,0,2
"4917",127,72,68,98,270,258,311,220
"4919",1338,1630,963,852,1091,1334,1281,1156
"492",0,0,0,0,0,0,0,0
"4920",5853,5517,5801,6881,8117,8577,8450,7452
"4921",6047,6776,3888,3624,6329,7284,7103,6247
"4922",0,0,0,0,0,0,0,0
"4923",27,34,24,17,66,92,95,78
"492303",96,102,40,36,128,156,128,112
"492307",923,1216,1328,1112,569,667,521,597
"492311",56,68,86,60,182,226,194,202
"4924",11279,9497,9357,9521,16247,16272,17189,14292
"4925",1122,1552,797,613,675,912,741,798
"4926",8594,7192,10386,10889,11215,11574,11984,10351
"4927",2285,2837,3369,3010,2002,2739,2347,2380
"4928",4766,5870,6608,5880,5911,6929,6761,5914
"4929",1645,1651,786,735,563,579,561,598
"493",6577,7594,1797,1612,7272,8667,8232,7305
"4931",961,981,1115,918,1188,1270,1295,1193
"4935",0,0,0,0,2,0,0,0
"493753",296,292,324,372,356,392,368,360
"493754",404,426,546,340,482,433,522,421
"4938",340,406,323,287,375,441,409,352
"493812",424,396,756,626,838,962,918,892
"493829",0,0,0,0,0,0,0,0
"493856",732,858,548,521,777,798,845,693
"493860",7,6,6,0,5,0,2,4
"493861",76,88,92,77,54,92,72,58
"493869",1399,1940,1508,1112,1055,1328,1157,1214
"4939",2,2,0,0,0,0,0,0
"493901",0,0,0,0,0,0,0,0
"493911",14,6,16,3,5,6,11,4
"4940",2417,2651,3183,3028,1427,1727,1718,1412
"494115",2087,2557,3049,2807,1619,2024,1828,1815
"494118",0,0,0,0,0,0,0,0
"494119",0,0,0,0,0,0,0,0
"494127",0,0,0,0,0,0,0,0
"494141",0,0,0,0,0,0,0,0
"494143",174,144,205,113,57,85,97,92
"494188",2,2,0,0,2,0,0,4
"494197",0,0,0,0,0,0,0,0
"4942",392,482,604,475,302,396,410,332
"4943",905,784,1268,1409,1076,1171,1186,1079
"494324",0,0,0,0,0,0,0,0
"494325",0,0,0,0,0,0,0,0
"494326",0,0,0,0,0,0,0,0
"494328",0,0,0,0,0,0,0,0
"494329",0,0,0,0,0,0,0,0
"494330",0,0,0,0,0,0,0,0
"494331",0,0,0,0,0,0,0,0
"494332",0,0,0,0,0,0,0,0
"494333",0,0,0,0,0,0,0,0
"494335",0,2,0,0,1,1,0,1
"494336",0,0,0,0,0,0,0,0
"494337",0,0,1,1,0,0,2,0
"494470",94,109,118,96,84,102,84,95
"494513",11,6,8,6,10,13,10,14
"494514",70,32,71,103,135,121,118,133
"494551",0,0,2,0,2,1,0,0
"494558",0,0,0,0,0,0,0,0
"4946",7667,6851,8534,8821,7970,8350,9323,8692
"4947",2163,2459,2612,2295,2167,2503,2503,2326
"4948",2,2,0,0,0,0,0,0
"495",0,2,5,0,4,2,4,2
"4951",0,0,0,0,0,0,0,0
"4952",3790,4696,4336,3925,2000,2425,2354,2304
"4953",3745,4492,5236,4674,2366,2802,2371,2563
"4956",0,0,0,0,0,0,0,0
"4957",1844,1813,1831,1757,1525,1540,1516,1445
"4958",0,0,0,0,0,0,0,0
"496",0,0,0,0,0,0,0,0
"4967",13900,12521,14085,16354,20308,21468,21299,18948
"4968",542,570,916,964,1101,965,1049,919
"4969",2,6,0,0,0,4,4,4
"497049",0,2,0,0,0,0,0,2
"497189",0,0,0,0,0,0,0,0
"497190",4,2,4,4,4,4,0,2
"497258",1,10,10,2,16,2,14,6
"4973",906,1296,1918,1107,1024,1344,1172,1210
"4974",6,2,3,0,0,2,2,2
"4975",0,0,0,2,2,2,4,3
"4976",2358,3017,1807,1341,1535,2164,1748,1894
"497634",0,0,0,0,0,0,0,0
"497661",1,0,0,5,17,10,14,17
"4978",0,0,0,0,0,0,0,0
"498",18950,21424,23203,22103,19254,22800,21317,20325
"4982",2,0,0,0,0,4,0,2
"4983",329,363,376,310,486,503,497,484
"4985",0,0,0,0,0,0,0,0
"49854",770,870,1011,905,516,604,664,564
"49855",323,346,224,162,301,352,324,300
"49856",748,643,975,1032,763,793,868,709
"4986",0,0,0,0,0,0,0,0
"49860",0,0,0,0,0,0,0,0
"49861",14,2,14,18,6,7,16,7
"4987",67,50,62,76,144,185,191,125
"4988",0,0,0,0,0,0,0,0
"4990",0,0,0,0,0,0,0,0
"4991",0,0,0,2,0,0,2,0
"4992",18,22,8,16,26,20,16,16
"4993",0,0,0,0,0,0,0,0
"4994",0,0,0,0,0,0,0,0
"4995",0,0,0,0,0,0,0,0
"4998",1477,1670,2153,1982,1156,1288,1223,1096
"4999",1078,1428,906,668,521,657,583,602
"50",7399,6584,6735,7960,5925,6412,6424,5686
"5000",412,499,585,432,297,452,365,429
"5001",758,921,822,694,494,651,551,486
"5002",852,809,719,825,2623,2604,2682,2432
"5003",18,10,8,10,28,43,12,25
"5004",0,0,0,0,0,0,0,0
"5005",0,0,0,0,0,0,0,0
"5007",2922,3382,3884,3388,3387,3899,3598,3511
"5008",0,0,2,0,0,0,0,0
"5009",0,0,0,0,0,0,0,0
"501",575,624,816,667,927,1004,1055,822
"5010",0,0,0,0,0,2,2,2
"5013",510,447,508,606,657,754,725,713
"5015",0,0,0,0,0,0,0,0
"5016",70,86,53,56,11,29,20,38
"5017",0,0,2,0,0,0,0,2
"5018",4720,5422,6368,6057,4408,5208,4863,4655
"5019",7347,8821,12624,10031,6312,7923,7272,6956
"5020",0,0,0,0,0,0,0,0
"5021",45,46,62,30,32,26,17,28
"5023",2,0,2,2,4,4,2,7
"5024",53,35,38,29,42,67,53,50
"5025",730,782,784,713,626,644,793,603
"5026",2124,1929,1318,1469,976,1082,1045,913
"5027",6,10,2,6,2,6,2,8
"5028",0,0,0,0,0,0,0,0
"5029",345,236,417,549,240,262,300,246
"5030",0,2,2,4,2,3,2,1
"5031",1811,1631,5215,5848,6007,6067,6270,5439
"5032",382,307,451,417,159,194,154,150
"5033",2352,3267,1875,1405,1335,1931,1585,1565
"5034",68309,58539,48225,53853,66572,68936,71292,63917
"503497",0,0,0,0,0,0,0,0
"503519",0,0,0,0,0,0,0,0
"503538",12,10,14,19,16,15,13,4
"503542",280,280,606,640,480,560,530,502
"503569",1,0,9,2,2,1,11,10
"503582",0,0,0,0,0,0,0,0
"5036",2653,2484,3243,3570,2421,2650,2678,2391
"503618",0,0,0,0,0,0,0,0
"503640",4,8,4,6,6,0,6,8
"503645",6,8,2,3,0,2,6,4
"503693",2,4,0,0,4,6,4,5
"5037",8973,8360,12525,13548,8542,9435,9042,7994
"503834",0,2,0,0,0,0,0,0
"503835",0,0,0,0,0,0,0,0
"503841",0,0,0,0,0,0,0,0
"504180",0,0,0,0,0,0,0,0
"504189",0,0,0,0,0,0,0,0
"5042",1414,1800,2245,2797,1716,2026,1687,1800
"5045",15125,12307,8531,10358,22079,22573,22931,20253
"5046",1176,1094,1402,1476,2066,2109,2325,2041
"5047",0,0,0,0,0,0,0,0
"5048",3214,3972,4204,3860,3635,4468,4039,3902
"50484",466,660,377,224,303,370,324,304
"50485",373,355,495,519,808,980,931,752
"50486",0,0,0,0,0,0,0,0
"50487",800,796,463,513,1707,1803,1819,1627
"50488",6444,5416,8602,9848,6804,7191,7075,6296
"50489",0,0,0,0,0,0,0,0
"5049",1811,2118,2500,2186,1826,2181,1942,1872
"5050",898,742,1241,1471,1290,1293,1480,1202
"50506",2,0,0,0,0,0,2,0
"50507",0,0,0,0,0,0,0,0
"50508",0,0,0,0,0,0,0,0
"50509",0,0,0,0,0,0,0,0
"5051",278,304,245,223,290,362,300,324
"50511",0,0,0,2,0,1,3,0
"50512",5709,5147,4009,4478,3606,3976,4103,3663
"50514",0,0,0,0,0,0,0,0
"50515",560,640,344,338,536,621,644,498
"5052",13211,16303,15453,12590,9667,11863,11024,10562
"5053",0,0,0,0,0,0,0,0
"5054",316,292,334,352,759,834,836,748
"5055",0,0,0,0,0,0,0,0
"5058",853,972,1160,1000,614,658,622,582
"506",48961,57426,57235,61248,43357,50425,48328,45283
"50604",0,0,0,0,0,0,0,0
"50613",0,0,0,0,0,0,0,0
"50614",0,0,0,0,0,0,0,0
"50615",0,0,0,0,0,0,0,0
"50616",0,0,0,0,0,0,0,0
"50617",104,167,92,100,233,269,263,264
"50618",978,1115,967,873,534,665,665,610
"50619",437,385,442,462,430,385,405,317
"5062",2053,2642,1876,1472,1399,1682,1368,1566
"50624",0,0,0,4,1,0,0,4
"50626",1628,1382,1910,2521,1952,2047,2241,1952
"50628",4592,4176,6093,6688,3717,4218,4054,3699
"5063",0,0,0,0,0,0,0,0
"50632",52,20,91,89,314,325,295,276
"50636",142,144,231,241,105,168,155,148
"5064",1993,1206,2144,2693,2576,2502,2934,2500
"50640",248,314,450,348,350,548,358,444
"50649",2176,1844,1720,2040,2194,2279,2191,1973
"50650",870,1056,824,771,771,974,951,896
"50651",0,0,2,0,3,0,0,3
"50652",0,0,0,0,0,0,0,0
"5066",6654,8268,7567,6507,5843,7144,6538,6585
"5067",0,0,0,0,0,0,0,0
"50674",0,0,0,0,0,0,0,0
"5068",0,0,0,0,0,0,0,0
"5069",9268,9863,4239,4412,7114,8202,8036,7184
"50700",0,0,0,0,0,0,0,0
"5071",0,0,0,0,0,0,0,2
"50717",2987,2993,4744,4899,4610,5403,5153,4768
"5073",611,680,1105,969,901,1124,1071,954
"5074",465,488,765,625,538,594,573,539
"5075",0,0,0,0,0,0,0,0
"5076",0,0,0,0,0,0,0,0
"5077",2,0,0,0,0,1,0,0
"5078",0,0,0,0,0,0,0,0
"5079",0,0,0,0,0,0,0,0
"5080",237,335,411,383,285,369,376,318
"50801",7,6,2,0,1,3,15,4
"50804",0,0,0,0,0,0,0,0
"50805",0,0,0,0,0,0,0,0
"50807",2534,2834,4698,3521,1762,2059,1918,1755
"50808",240,252,733,575,351,443,438,362
"50809",1816,2197,2333,1479,1559,1836,1682,1605
"5081",0,0,0,0,0,0,0,0
"50810",0,0,0,0,0,0,0,0
"50813",1698,1804,2357,2453,2154,2515,2451,2026
"50814",3260,3441,2861,2806,3237,3738,3469,3034
"5082",652,734,959,844,733,778,737,624
"5083",179,158,276,369,161,182,158,142
"50831",7,10,4,2,5,7,8,6
"50832",15,16,4,2,6,6,4,2
"50833",0,0,0,0,0,0,0,0
"50834",0,0,0,0,0,0,0,0
"50835",0,0,0,0,0,0,0,0
"50836",0,0,0,0,0,0,0,0
"50837",0,0,0,0,0,0,0,0
"50838",0,2,0,0,2,0,0,2
"50839",0,0,4,0,0,0,4,4
"50840",1,3,2,0,2,10,4,1
"50846",13,11,8,0,4,15,8,4
"50848",6567,7035,4802,4359,4710,5585,5248,4929
"50852",0,0,0,0,0,0,0,0
"50853",6,4,2,4,2,4,4,3
"50854",1744,1798,1740,1874,2502,2767,2840,2568
"50855",28,42,78,136,167,162,170,139
"50856",2,3,2,2,4,2,0,2
"50859",0,0,0,0,0,0,0,0
"50861",14,4,2,4,10,10,12,6
"50862",448,570,592,444,599,778,642,647
"50863",0,0,0,0,0,0,0,0
"50865",473,400,936,1139,855,894,950,851
"5087",2941,3194,3127,2814,3331,4056,3751,3530
"5089",1335,1371,2093,2057,1727,1811,1896,1585
"509",3383,4146,4260,3617,2640,3299,2786,2954
"5090",337,398,486,397,501,467,492,414
"5091",12653,10598,10320,12827,22999,24573,25080,22441
"5092",1433,1767,1836,1666,1027,1209,1227,1059
"5093",13336,12486,17866,20690,19508,21368,21139,18458
"50937",3253,3795,2053,1866,3110,3827,3363,3430
"50939",0,0,2,0,2,8,2,2
"5094",9403,8767,11450,14192,11760,12137,12632,10972
"50940",188,239,94,76,181,182,185,177
"50943",24,13,40,36,21,19,27,33
"50944",0,0,0,0,0,0,0,0
"50945",0,0,0,0,0,0,0,0
"5095",180,274,341,266,444,535,555,521
"5096",3689,4303,6880,7116,4773,5631,5258,4937
"50964",0,0,0,0,0,2,2,1
"5097",1210,1092,578,754,2186,2228,2475,2047
"5098",0,0,0,0,0,0,0,0
"5099",6262,5958,3510,4084,8762,9187,9333,8820
"50999",5278,6161,2282,2097,3015,3571,3159,2966
"51",1531,1690,978,894,1911,2174,2079,1914
